x,y,token
0.1599854,0.105688184,asp
0.16780832,0.08603515,stuff
-0.1569333,-0.21848744,appointment
-0.08252272,-0.2106995,plymouth
0.08234725,-0.009267714,harville
0.001623373,0.032918595,hayters
-0.109280504,-0.10958448,trace
-0.045949146,0.03658759,charms
-0.14783418,-0.24446166,grass
0.07795317,0.13593563,charles_hayter
-0.006885227,-0.07566083,hayter
-0.12936422,-0.075963184,connections
-0.08515671,-0.11665999,winthrop
-0.07797843,-0.0821102,shirley
0.29226765,0.18796124,politely
-0.14292222,-0.28279763,straight
-0.14941524,-0.31056452,neck
-0.17591749,-0.3266442,stepping
0.00944812,0.04524462,regretting
-0.17236549,-0.2926301,hills
-0.07149568,-0.08766104,upset
-0.12684909,-0.07851035,enthusiasm
-0.18943542,-0.28431815,stretched
-0.1416896,-0.22879034,buildings
-0.16423272,-0.2938153,yard
-0.13960063,-0.19340079,degrees
-0.0003628427,0.062223468,firmness
-0.039092634,-0.06480853,conjectured
0.12282159,0.082931384,sophy
0.035281017,-0.05903343,captain_harville
-0.106953874,-0.22207004,lyme
-0.07475107,-0.17720056,curricle
-0.23356728,-0.3589213,cobb
-0.095965035,-0.11738749,improvements
-0.12170622,-0.23379475,harvilles
-0.028360412,-0.04569978,captain_benwick
0.19713907,0.1607111,fanny
0.27040595,0.26889643,benwick
-0.1032029,-0.17923947,lodging
-0.14287014,-0.093605585,repose
-0.03700522,0.015470603,poetry
-0.11677949,-0.074818455,performed
-0.14869693,-0.08510659,disposal
0.22042035,0.18670438,smart
-0.0969263,-0.10019557,ecstasy
-0.12863795,-0.093273394,attempting
-0.13403189,-0.26223776,luckily
-0.14653066,-0.2472977,screamed
0.032807223,0.0019034431,surgeon
-0.14879952,-0.26769894,sobs
-0.10084612,-0.083837695,fervent
-0.10723156,-0.19004603,camden_place
-0.04059314,-0.014317215,ascertained
0.18032043,0.113639854,snug
0.030369164,0.021745116,persisted
0.032478712,0.11269466,misapprehension
0.0038556675,-0.031788837,marlborough
0.03898504,0.070859194,richer
0.07589209,0.08372421,ugly
0.010507501,-0.060830213,nose
0.1282713,0.05840793,);
0.07242246,0.10869642,relationship
-0.030524243,-0.087822594,tale
-0.03463218,0.021614745,conversing
-0.13534942,-0.11408763,solid
-0.005364155,-0.10388095,carteret
-0.09988917,-0.12914301,reduced
-0.02553524,-0.13478868,lady_dalrymple
-0.1055891,-0.24186383,ears
0.049985964,-0.050878987,unimportant
-0.0986102,-0.14418381,laura
-0.07191918,-0.13739716,westgate
-0.061611213,0.017417165,invariably
-0.045768917,0.028637039,gift
0.17914808,0.13131958,rooke
-0.008536335,0.052056722,expensive
-0.07237896,-0.07952254,ladyship
-0.026350392,0.016875282,impressions
-0.11849379,-0.19027339,slipped
-0.025267104,0.01908151,inattention
-0.09545243,-0.041066624,enquiry
-0.056316238,0.058822006,unfairly
-0.16359901,-0.2515981,milsom
-0.033420324,-0.010828225,treating
0.18124253,0.09902088,queer
0.083426364,0.04263978,boots
-0.20488107,-0.26313114,sides
-0.14269388,-0.276379,disappeared
0.26198488,0.14117984,bill
0.07138758,0.13804485,sacrificed
0.061116833,0.02454532,farewell
-0.10367106,-0.1849183,mouths
-0.07948862,0.047681935,cruelty
-0.16274987,-0.19373646,temple
-0.0548593,0.042545274,testimony
0.07296364,0.08181194,cunning
-0.15732998,-0.23342524,thoughtfulness
0.034222614,0.037128218,dorsetshire
-0.07723571,-0.15367284,china
0.10466451,0.10577763,haste
-0.13672909,-0.27146035,pausing
0.21180259,0.13974312,painting
0.34254098,0.27586293,doctor
0.38276607,0.26308796,ll
0.16342685,0.070638806,today
0.09194835,0.00977856,dashwood
0.055981074,0.041519858,sussex
-0.10388952,-0.069667,norland
-0.037688553,0.0009492112,breach
-0.037593756,-0.036270395,elinor
-0.054079868,-0.03889587,marianne
-0.10388242,0.012493441,sorrows
-0.055528503,-0.17751427,margaret
-0.12928233,-0.2537835,dashwoods
-0.16833998,-0.2859715,plate
0.16082802,0.10083474,ferrars
-0.032016475,-0.062452205,severely
-0.01815826,0.09069019,dissatisfied
0.011014281,0.075680025,uncommonly
-0.026049588,-0.091358356,devonshire
-0.11298172,-0.25720635,barton
-0.04823396,-0.14857268,sir_john
-0.16178803,-0.2568223,middleton
-0.059064984,-0.13770343,lady_middleton
-0.11315747,-0.20973074,wandered
-0.23378462,-0.3499786,valley
-0.1966665,-0.29002747,downs
-0.00902812,-0.002029654,enquire
-0.11907797,-0.22026646,middletons
-0.18930632,-0.18801846,procured
-0.068548344,-0.13145737,mrs_jennings
-0.16104242,-0.09460371,raillery
0.027579544,0.057472292,colonel_brandon
-0.07515964,-0.18498452,allenham
0.039947987,0.053785373,willoughby
0.29747248,0.2027142,tomorrow
0.3013634,0.23942989,brandon
-0.17439348,-0.31637317,violently
0.08773461,0.11244037,picturesque
-0.09006793,-0.08810049,jenning
-0.0281362,-0.09719272,whitwell
0.39102533,0.29118457,won_t
0.19075006,0.15087698,williams
-0.012391653,-0.086959235,delaford
0.1912586,0.11878158,combe
-0.06896803,-0.1498301,crying
-0.121608414,-0.118285306,eloquence
0.17460589,0.10387845,magna
0.02860897,0.053116713,forgiveness
-0.05370508,0.007487271,founded
-0.18551446,-0.31092438,busily
-0.09159719,-0.19443572,palmers
0.12897108,0.057938755,charlotte
0.08032545,-0.020884207,palmer
0.34147564,0.27801186,monstrous
0.23522784,0.17613934,droll
-0.10529457,-0.246491,cleveland
-0.15885499,-0.26717946,steeles
0.074804604,0.09936189,lucy
-0.16078469,-0.08011536,unceasing
0.14371744,0.06759315,steele
-0.02570228,-0.1593731,outside
0.28311166,0.22936894,beaux
0.16368449,0.16442293,vastly
0.10080951,0.040562097,pratt
0.15272848,0.11673073,longstaple
-0.091505185,-0.009985976,unkindness
0.119960986,-0.0384232,angrily
-0.13481556,-0.1385369,inform
-0.08472836,-0.046130024,dismissed
0.34061235,0.21470195,ve
-0.07721257,-0.27458432,footman
-0.14681177,-0.29794642,berkeley
-0.16089678,-0.28295568,conduit
0.016955627,-0.112119295,impatiently
0.09311497,0.10517379,torture
-0.03957802,-0.15552172,wildly
-0.08769137,-0.15854514,"',"
-0.04700555,0.0046505444,eliza
-0.16831842,-0.25222242,bartlett
0.27240855,0.24275357,nancy
-0.17702706,-0.24441984,gray
-0.18447824,-0.18941152,toothpick
0.118696034,0.07425148,morton
-0.10100092,-0.23714684,harley
0.039218348,-0.0031638432,thomas
-0.10937167,-0.18627831,dawlish
0.23455086,0.048919827,--'
0.08515293,0.04142529,donavan
0.3693806,0.28278738,cats
-0.14765044,-0.25793415,harris
0.009567162,-0.1529406,knave
0.1714235,-0.064842105,alice
0.06864584,-0.022028964,adventures
-0.0066883923,-0.22790264,rabbit
-0.060964666,-0.16680053,hole
-0.08863176,-0.19221643,sleepy
-0.04253804,-0.25957525,white_rabbit
0.36596903,0.28809825,wouldn
0.37181482,0.2977613,didn
0.34564787,0.23968929,dinah
0.26134053,0.085356146,cat
0.16707082,-0.04395884,mouse
0.30668694,0.22318116,couldn
-0.18777403,-0.3677519,golden
-0.11318972,-0.24568582,inches
-0.033537015,-0.1813096,bottle
0.21186331,0.11746157,('
0.1446753,0.055369876,croquet
-0.08208044,-0.24113062,pool
-0.09186805,-0.19703002,until
-0.16880466,-0.3357086,kid
-0.16753402,-0.36011487,fan
0.14609449,-0.062144324,duchess
0.35142434,0.2289121,doesn
0.04653095,-0.09916221,tail
0.13661847,0.042830124,grin
-0.10744499,-0.22114564,chin
0.3092293,0.20256945,hadn
-0.083192356,-0.22556439,swam
-0.06972219,-0.22138,shrill
-0.08087475,-0.22846477,birds
0.22377303,0.06829229,dodo
-0.068039544,-0.12638882,lory
0.11808378,0.037836667,race
0.037910726,-0.017836582,prizes
0.05552238,-0.00034034374,chorus
0.090174474,-0.13308004,jury
0.071644366,0.056158006,".""'"
0.24196559,0.18949115,executed
0.18521088,0.17664081,swim
0.31343037,0.23207244,wasn
0.3038467,0.21425882,shouldn
-0.03909879,-0.18096966,shriek
0.014023887,-0.120920315,shouted
-0.06441084,-0.19639218,lizard
-0.09167289,-0.2221157,pigs
-0.16803381,-0.32605687,mushroom
0.08537355,-0.11232457,caterpillar
-0.16998827,-0.32705274,hookah
0.26590678,0.1760095,isn
0.29760817,0.22499688,haven
0.19709727,0.06413597,timidly
0.29748085,0.24060062,serpent
0.09037647,-0.02201226,pig
0.167457,0.16331176,pepper
-0.10572525,-0.21368006,sneezing
0.32398787,0.23917416,remarked
0.013878742,-0.015376188,wow
-0.070045464,-0.17680821,waving
0.16968735,-0.053739853,hatter
0.035594363,-0.1772007,march_hare
-0.047398884,-0.27700675,dormouse
-0.16341148,-0.35384122,twinkle
0.2315416,0.13877805,treacle
-0.09374346,-0.20136537,procession
0.34562168,0.24662201,majesty
-0.13306586,-0.22682771,flamingo
-0.094177105,-0.18408613,hedgehog
-0.03225427,-0.19464889,executioner
0.19002399,-0.025303863,mock_turtle
0.16037671,-0.067068934,gryphon
0.1640391,0.10508503,lobster
0.17933325,0.09775033,lobsters
0.25221825,0.17568773,whiting
0.07498996,0.025459997,soo
0.060840514,0.013762543,oop
-0.07437347,-0.21926503,slates
